 1,1.010696,0.00000,67371008,F,F,,HS CAN,,110,F,F,6E,A8,EC,38,41,D4,BC,F,,
 537,10.827718,0.06514,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F9,9A,,,,,
 538,10.837832,0.01011,67371008,F,F,,HS CAN,,110,F,F,4,17,62,9F,7A,61,B9,3E,,
 539,10.857976,0.02014,67371008,F,F,,SW CAN,,240,F,F,45,34,53,F7,,,,,,
 540,10.865443,0.00747,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,F,23,0,
 541,10.867947,0.00250,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,25,FB,
 542,10.902741,0.03479,67371008,F,F,,HS CAN,,110,F,F,FD,EC,59,13,D9,DC,3A,A4,,
 543,10.953773,0.05103,67371008,F,F,,MS CAN,,123,F,F,23,23,23,43,7E,,,,,
 544,10.959290,0.00552,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 545,10.975466,0.01618,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,CD,8C,
 546,10.982374,0.00691,67371008,F,F,,HS CAN,,110,F,F,AD,6F,6F,A,17,4B,C6,80,,
 547,10.984704,0.00233,67371008,F,F,,SW CAN,,240,F,F,45,34,53,85,,,,,,
 548,10.989224,0.00452,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,4E,23,0,
 549,10.996050,0.00683,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,CF,13,
 550,11.024584,0.02853,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 551,11.039253,0.01467,67371008,F,F,,HS CAN,,110,F,F,41,69,1D,EA,75,E9,7E,5D,,
 552,11.106762,0.06751,67371008,F,F,,MS CAN,,123,F,F,23,23,23,9E,2E,,,,,
 553,11.113784,0.00702,67371008,F,F,,HS CAN,,110,F,F,B2,FE,3F,FE,6F,81,D2,36,,
 554,11.121336,0.00755,67371008,F,F,,SW CAN,,240,F,F,45,34,53,35,,,,,,
 555,11.130019,0.00868,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,25,23,3,
 556,11.131934,0.00192,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,30,5,
 557,11.174070,0.04214,67371008,F,F,,HS CAN,,110,F,F,77,22,2E,16,A6,CD,BF,E5,,
 558,11.184875,0.01080,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,23,E2,
 559,11.224123,0.03925,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F2,F6,,,,,
 560,11.247494,0.02337,67371008,F,F,,HS CAN,,110,F,F,5C,E,BE,7,11,79,1A,5D,,
 561,11.249714,0.00222,67371008,F,F,,SW CAN,,240,F,F,45,34,53,15,,,,,,
 562,11.263254,0.01354,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,FE,23,3,
 563,11.265667,0.00241,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,96,88,
 564,11.300862,0.03520,67371008,F,F,,HS CAN,,110,F,F,AA,AC,6,89,45,6F,48,69,,
 565,11.413458,0.11260,67371008,F,F,,MS CAN,,123,F,F,23,23,23,EE,D0,,,,,
 566,11.422453,0.00900,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 567,11.437485,0.01503,67371008,F,F,,HS CAN,,110,F,F,45,4E,EA,19,F5,DD,99,39,,
 568,11.450781,0.01330,67371008,F,F,,SW CAN,,240,F,F,45,34,53,59,,,,,,
 569,11.454699,0.00392,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 570,11.460814,0.00612,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,BC,23,0,
 571,11.461661,0.00085,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,A7,9A,
 572,11.488992,0.02733,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 573,11.515421,0.02643,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,5B,1A,
 574,11.516555,0.00113,67371008,F,F,,HS CAN,,110,F,F,59,35,BE,3A,32,F9,C1,7E,,
 575,11.553814,0.03726,67371008,F,F,,MS CAN,,123,F,F,23,23,23,B9,A4,,,,,
 576,11.571734,0.01792,67371008,F,F,,HS CAN,,110,F,F,3E,CF,AF,44,1A,4E,43,9C,,
 577,11.580171,0.00844,67371008,F,F,,SW CAN,,240,F,F,45,34,53,19,,,,,,
 578,11.590005,0.00983,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,C9,23,3,
 579,11.590685,0.00068,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,79,85,
 580,11.646766,0.05608,67371008,F,F,,HS CAN,,110,F,F,F5,F4,1D,26,B2,89,3D,6C,,
 581,11.664445,0.01768,67371008,F,F,,MS CAN,,123,F,F,23,23,23,2E,6D,,,,,
 582,11.672058,0.00761,67371008,F,F,,HS CAN,,110,F,F,D4,1E,F4,C4,5,24,5B,68,,
 583,11.677773,0.00572,67371008,F,F,,SW CAN,,240,F,F,45,34,53,D7,,,,,,
 584,11.726690,0.04892,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 585,11.739371,0.01268,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,B5,74,
 586,11.744040,0.00467,67371008,F,F,,HS CAN,,110,F,F,CB,E6,2E,7B,5D,CA,F9,F2,,
 587,11.751069,0.00703,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,AD,23,3,
 588,11.757907,0.00684,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,A7,1D,
 589,11.778237,0.02033,67371008,F,F,,MS CAN,,123,F,F,23,23,23,12,D5,,,,,
 590,11.808498,0.03026,67371008,F,F,,HS CAN,,110,F,F,2C,F3,2D,FC,8A,9E,1A,AC,,
 591,11.815312,0.00681,67371008,F,F,,SW CAN,,240,F,F,45,34,53,58,,,,,,
 592,11.874939,0.05963,67371008,F,F,,MS CAN,,123,F,F,23,23,23,E0,93,,,,,
 593,11.883509,0.00857,67371008,F,F,,HS CAN,,110,F,F,C4,C3,BD,DB,8B,CF,BF,A5,,
 594,11.896453,0.01294,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,FB,54,
 595,11.898267,0.00181,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,32,23,0,
 596,11.952874,0.05461,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,EC,AB,
 597,11.965640,0.01277,67371008,F,F,,HS CAN,,110,F,F,61,46,F5,B9,23,39,B0,C,,
 598,11.970358,0.00472,67371008,F,F,,SW CAN,,240,F,F,45,34,53,DF,,,,,,
 599,12.010533,0.04017,67371008,F,F,,MS CAN,,123,F,F,23,23,23,24,C9,,,,,
 600,12.020576,0.01004,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 601,12.033837,0.01326,67371008,F,F,,HS CAN,,110,F,F,77,BE,64,B4,EB,FF,5,E5,,
 602,12.040920,0.00708,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,3D,23,3,
 603,12.045486,0.00457,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 604,12.048003,0.00252,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,5D,D6,
 605,12.122579,0.07458,67371008,F,F,,MS CAN,,123,F,F,23,23,23,44,6A,,,,,
 606,12.132699,0.01012,67371008,F,F,,HS CAN,,110,F,F,79,3A,DB,3C,78,1E,D2,B0,,
 607,12.141026,0.00833,67371008,F,F,,SW CAN,,240,F,F,45,34,53,4D,,,,,,
 608,12.150507,0.00948,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,47,9E,
 609,12.164454,0.01395,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,34,23,0,
 610,12.203643,0.03919,67371008,F,F,,HS CAN,,110,F,F,D3,75,FF,3D,63,6,CC,9F,,
 611,12.213698,0.01005,67371008,F,F,,MS CAN,,123,F,F,23,23,23,20,66,,,,,
 612,12.217886,0.00419,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,B9,78,
 613,12.268525,0.05064,67371008,F,F,,HS CAN,,110,F,F,2A,4F,FC,4C,45,D1,3B,81,,
 614,12.273760,0.00524,67371008,F,F,,SW CAN,,240,F,F,45,34,53,16,,,,,,
 615,12.279200,0.00544,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,93,23,3,
 616,12.283627,0.00443,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,4F,31,
 617,12.329896,0.04627,67371008,F,F,,MS CAN,,123,F,F,23,23,23,42,E7,,,,,
 618,12.337840,0.00794,67371008,F,F,,HS CAN,,110,F,F,4D,C9,3F,4A,56,5C,B9,83,,
 619,12.403954,0.06611,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 620,12.412694,0.00874,67371008,F,F,,HS CAN,,110,F,F,F4,E4,35,14,74,11,F4,47,,
 621,12.418149,0.00545,67371008,F,F,,SW CAN,,240,F,F,45,34,53,C4,,,,,,
 622,12.424408,0.00626,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,C5,23,3,
 623,12.425142,0.00073,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,9B,1B,
 624,12.451608,0.02647,67371008,F,F,,MS CAN,,123,F,F,23,23,23,7C,11,,,,,
 625,12.460982,0.00937,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 626,12.477118,0.01614,67371008,F,F,,HS CAN,,110,F,F,5E,C3,5C,28,32,3D,4D,7E,,
 627,12.478902,0.00178,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,C3,82,
 628,12.553184,0.07428,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F2,E9,,,,,
 629,12.558846,0.00566,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 630,12.566573,0.00773,67371008,F,F,,HS CAN,,110,F,F,B8,26,7F,FB,97,83,B7,A6,,
 631,12.572102,0.00553,67371008,F,F,,SW CAN,,240,F,F,45,34,53,E5,,,,,,
 632,12.574226,0.00212,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,DC,23,3,
 633,12.578949,0.00472,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,F4,8E,
 634,12.637718,0.05877,67371008,F,F,,HS CAN,,110,F,F,53,B7,5F,5B,3D,8,84,E9,,
 635,12.673160,0.03544,67371008,F,F,,MS CAN,,123,F,F,23,23,23,89,24,,,,,
 636,12.692698,0.01954,67371008,F,F,,HS CAN,,110,F,F,DE,BD,E6,4C,E4,72,B9,42,,
 637,12.698450,0.00575,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,DC,9B,
 638,12.725395,0.02695,67371008,F,F,,SW CAN,,240,F,F,45,34,53,FB,,,,,,
 639,12.742139,0.01674,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,16,23,0,
 640,12.743197,0.00106,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,87,AB,
 641,12.772470,0.02927,67371008,F,F,,MS CAN,,123,F,F,23,23,23,C0,B7,,,,,
 642,12.773160,0.00069,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 643,12.785437,0.01228,67371008,F,F,,HS CAN,,110,F,F,DC,79,EE,60,86,D2,26,35,,
 644,12.852542,0.06711,67371008,F,F,,HS CAN,,110,F,F,DD,8F,EA,33,39,B9,EF,D6,,
 645,12.857552,0.00501,67371008,F,F,,SW CAN,,240,F,F,45,34,53,77,,,,,,
 646,12.867410,0.00986,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,CB,96,
 647,12.870027,0.00262,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,9C,23,0,
 648,12.925878,0.05585,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,8C,4B,
 649,12.982614,0.05674,67371008,F,F,,MS CAN,,123,F,F,23,23,23,C5,B0,,,,,
 650,13.014491,0.03188,67371008,F,F,,HS CAN,,110,F,F,6A,BB,7C,8A,1E,1A,35,2B,,
 651,13.021422,0.00693,67371008,F,F,,SW CAN,,240,F,F,45,34,53,25,,,,,,
 652,13.045342,0.02392,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,D6,23,3,
 653,13.052240,0.00690,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,90,71,
 654,13.172342,0.12010,67371008,F,F,,MS CAN,,123,F,F,23,23,23,3E,31,,,,,
 655,13.172464,0.00012,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 656,13.178738,0.00627,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 657,13.188762,0.01002,67371008,F,F,,HS CAN,,110,F,F,A,D6,1E,2E,7E,7B,65,F5,,
 658,13.200128,0.01137,67371008,F,F,,SW CAN,,240,F,F,45,34,53,8B,,,,,,
 659,13.217822,0.01769,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,61,D0,
 660,13.223830,0.00601,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,FD,23,0,
 661,13.267037,0.04321,67371008,F,F,,HS CAN,,110,F,F,F0,B1,8F,C4,29,9D,4C,4A,,
 662,13.279877,0.01284,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,A1,60,
 663,13.308842,0.02896,67371008,F,F,,MS CAN,,123,F,F,23,23,23,9F,65,,,,,
 664,13.324590,0.01575,67371008,F,F,,HS CAN,,110,F,F,B7,4,C3,47,64,46,65,65,,
 665,13.331630,0.00704,67371008,F,F,,SW CAN,,240,F,F,45,34,53,3E,,,,,,
 666,13.352171,0.02054,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,5B,78,
 667,13.354301,0.00213,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,75,23,3,
 668,13.398909,0.04461,67371008,F,F,,HS CAN,,110,F,F,71,D5,16,BA,87,22,C3,35,,
 669,13.474371,0.07546,67371008,F,F,,MS CAN,,123,F,F,23,23,23,D0,60,,,,,
 670,13.480749,0.00638,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 671,13.538808,0.05806,67371008,F,F,,HS CAN,,110,F,F,F6,15,8,72,D5,73,34,54,,
 672,13.553578,0.01477,67371008,F,F,,SW CAN,,240,F,F,45,34,53,41,,,,,,
 673,13.557482,0.00390,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 674,13.580320,0.02284,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,44,CD,
 675,13.602299,0.02198,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,13,23,0,
 676,13.660907,0.05861,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,AB,6A,
 677,13.828267,0.16736,67371008,F,F,,MS CAN,,123,F,F,23,23,23,86,21,,,,,
 678,13.830818,0.00255,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 679,13.840773,0.00996,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 680,13.872485,0.03171,67371008,F,F,,HS CAN,,110,F,F,A0,A4,BE,F4,EF,92,A4,6F,,
 681,13.879518,0.00703,67371008,F,F,,SW CAN,,240,F,F,45,34,53,3C,,,,,,
 682,13.937490,0.05797,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,C1,1D,
 683,13.954638,0.01715,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A5,23,3,
 684,13.962771,0.00813,67371008,F,F,,MS CAN,,123,F,F,23,23,23,A1,69,,,,,
 685,13.975573,0.01280,67371008,F,F,,HS CAN,,110,F,F,CC,9C,AF,9E,4F,F6,3F,55,,
 686,13.980808,0.00524,67371008,F,F,,SW CAN,,240,F,F,45,34,53,3B,,,,,,
 687,13.990429,0.00962,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,33,F2,
 688,13.991659,0.00123,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,41,78,
 689,14.057424,0.06576,67371008,F,F,,HS CAN,,110,F,F,A3,A2,54,9F,4B,8E,29,99,,
 690,14.063974,0.00655,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,31,23,3,
 691,14.104139,0.04016,67371008,F,F,,MS CAN,,123,F,F,23,23,23,9D,EE,,,,,
 692,14.113152,0.00901,67371008,F,F,,HS CAN,,110,F,F,AC,13,EF,59,86,73,44,3D,,
 693,14.116470,0.00332,67371008,F,F,,SW CAN,,240,F,F,45,34,53,80,,,,,,
 694,14.126826,0.01036,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,D7,5D,
 695,14.161221,0.03440,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 696,14.178875,0.01765,67371008,F,F,,HS CAN,,110,F,F,5B,24,35,AB,7A,EB,A9,28,,
 697,14.185240,0.00636,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,4D,23,0,
 698,14.243973,0.05873,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,B9,78,
 699,14.247992,0.00402,67371008,F,F,,MS CAN,,123,F,F,23,23,23,6A,7F,,,,,
 700,14.284139,0.03615,67371008,F,F,,HS CAN,,110,F,F,25,F3,FB,74,87,4F,A6,80,,
 701,14.317099,0.03296,67371008,F,F,,SW CAN,,240,F,F,45,34,53,7F,,,,,,
 702,14.326112,0.00901,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,BB,23,0,
 703,14.328555,0.00244,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,4F,27,
 704,14.343688,0.01513,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 705,14.364778,0.02109,67371008,F,F,,HS CAN,,110,F,F,D6,6C,A5,FF,11,EA,E6,4B,,
 706,14.408040,0.04326,67371008,F,F,,MS CAN,,123,F,F,23,23,23,42,5B,,,,,
 707,14.428210,0.02017,67371008,F,F,,HS CAN,,110,F,F,C2,65,24,66,D8,C3,66,C6,,
 708,14.434475,0.00627,67371008,F,F,,SW CAN,,240,F,F,45,34,53,81,,,,,,
 709,14.439216,0.00474,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,3,23,3,
 710,14.442117,0.00290,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,AC,46,
 711,14.495418,0.05330,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 712,14.497413,0.00200,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,95,54,
 713,14.507986,0.01057,67371008,F,F,,HS CAN,,110,F,F,9B,62,CB,6,E4,CB,2,4B,,
 714,14.530190,0.02220,67371008,F,F,,MS CAN,,123,F,F,23,23,23,9A,5C,,,,,
 715,14.556066,0.02588,67371008,F,F,,SW CAN,,240,F,F,45,34,53,7C,,,,,,
 716,14.559978,0.00391,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 717,14.572352,0.01237,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,4A,23,0,
 718,14.575544,0.00319,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,9B,AF,
 719,14.581430,0.00589,67371008,F,F,,HS CAN,,110,F,F,66,FE,5D,FB,5E,2E,C5,1C,,
 720,14.673242,0.09181,67371008,F,F,,MS CAN,,123,F,F,23,23,23,34,4B,,,,,
 721,14.704341,0.03110,67371008,F,F,,HS CAN,,110,F,F,D6,ED,ED,D0,71,E0,E,C6,,
 722,14.713659,0.00932,67371008,F,F,,SW CAN,,240,F,F,45,34,53,CA,,,,,,
 723,14.729654,0.01600,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,63,17,
 724,14.729891,0.00024,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,12,23,0,
 725,14.753032,0.02314,67371008,F,F,,HS CAN,,110,F,F,F9,4D,E6,53,90,BC,3E,9B,,
 726,14.762461,0.00943,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F,7D,,,,,
 727,14.784440,0.02198,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,38,F7,
 728,14.817048,0.03261,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 729,14.850272,0.03322,67371008,F,F,,HS CAN,,110,F,F,87,5D,2E,35,60,14,8A,DD,,
 730,14.857382,0.00711,67371008,F,F,,SW CAN,,240,F,F,45,34,53,69,,,,,,
 731,14.863930,0.00655,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,C9,23,0,
 732,14.865541,0.00161,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,29,F8,
 733,14.958603,0.09306,67371008,F,F,,MS CAN,,123,F,F,23,23,23,40,16,,,,,
 734,14.974930,0.01633,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 735,14.995301,0.02037,67371008,F,F,,HS CAN,,110,F,F,1B,E4,AE,CB,32,3A,23,52,,
 736,15.000494,0.00519,67371008,F,F,,SW CAN,,240,F,F,45,34,53,33,,,,,,
 737,15.008768,0.00827,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,1D,23,0,
 738,15.013203,0.00444,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,B8,60,
 739,15.034170,0.02097,67371008,F,F,,MS CAN,,123,F,F,23,23,23,37,74,,,,,
 740,15.063250,0.02908,67371008,F,F,,HS CAN,,110,F,F,B,89,B5,E9,11,82,E6,3F,,
 741,15.065938,0.00269,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,AF,6E,
 742,15.113944,0.04801,67371008,F,F,,HS CAN,,110,F,F,97,98,EC,99,81,30,63,B7,,
 743,15.119360,0.00542,67371008,F,F,,SW CAN,,240,F,F,45,34,53,E2,,,,,,
 744,15.122155,0.00280,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,25,23,0,
 745,15.129323,0.00717,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,1E,A1,
 746,15.132053,0.00273,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 747,15.211562,0.07951,67371008,F,F,,MS CAN,,123,F,F,23,23,23,65,76,,,,,
 748,15.235118,0.02356,67371008,F,F,,HS CAN,,110,F,F,3C,B0,EB,9E,CC,22,76,A8,,
 749,15.243774,0.00866,67371008,F,F,,SW CAN,,240,F,F,45,34,53,F1,,,,,,
 750,15.251502,0.00773,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,98,23,3,
 751,15.253021,0.00152,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,26,46,
 752,15.295242,0.04222,67371008,F,F,,HS CAN,,110,F,F,8C,42,A0,7B,B5,98,6C,E7,,
 753,15.307398,0.01216,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,DF,9E,
 754,15.358125,0.05073,67371008,F,F,,MS CAN,,123,F,F,23,23,23,45,A8,,,,,
 755,15.375093,0.01697,67371008,F,F,,HS CAN,,110,F,F,3B,C2,1F,1F,12,CC,8F,5F,,
 756,15.384306,0.00921,67371008,F,F,,SW CAN,,240,F,F,45,34,53,D7,,,,,,
 757,15.386539,0.00223,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,27,23,0,
 758,15.391160,0.00462,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,26,C8,
 759,15.529728,0.13857,67371008,F,F,,MS CAN,,123,F,F,23,23,23,65,10,,,,,
 760,15.533934,0.00421,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 761,15.534134,0.00020,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 762,15.554685,0.02055,67371008,F,F,,HS CAN,,110,F,F,92,70,DB,F6,3D,95,3B,AE,,
 763,15.576230,0.02155,67371008,F,F,,SW CAN,,240,F,F,45,34,53,D8,,,,,,
 764,15.580086,0.00386,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 765,15.589101,0.00901,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,B7,30,
 766,15.594874,0.00577,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A8,23,3,
 767,15.648387,0.05351,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,FB,BA,
 768,15.659131,0.01074,67371008,F,F,,MS CAN,,123,F,F,23,23,23,60,2E,,,,,
 769,15.693400,0.03427,67371008,F,F,,HS CAN,,110,F,F,57,D4,66,C0,EE,5E,13,1E,,
 770,15.704123,0.01072,67371008,F,F,,SW CAN,,240,F,F,45,34,53,EE,,,,,,
 771,15.711059,0.00694,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,FE,23,0,
 772,15.715258,0.00420,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,57,82,
 773,15.735189,0.01993,67371008,F,F,,HS CAN,,110,F,F,FE,52,4C,AD,D,19,64,5E,,
 774,15.786296,0.05111,67371008,F,F,,MS CAN,,123,F,F,23,23,23,4D,9F,,,,,
 775,15.808566,0.02227,67371008,F,F,,HS CAN,,110,F,F,40,C2,7E,36,3A,D8,6F,3,,
 776,15.818387,0.00982,67371008,F,F,,SW CAN,,240,F,F,45,34,53,35,,,,,,
 777,15.827619,0.00923,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,83,23,3,
 778,15.831990,0.00437,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,7,C2,
 779,15.849374,0.01738,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 780,15.885109,0.03573,67371008,F,F,,HS CAN,,110,F,F,6A,F0,5D,7,6B,8E,E3,96,,
 781,15.885958,0.00085,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,AE,6D,
 782,15.956290,0.07033,67371008,F,F,,MS CAN,,123,F,F,23,23,23,93,CE,,,,,
 783,15.965746,0.00946,67371008,F,F,,HS CAN,,110,F,F,36,A3,A0,49,20,1C,D8,FB,,
 784,15.968032,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,36,,,,,,
 785,15.986938,0.01891,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,90,23,0,
 786,15.987126,0.00019,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,8F,9E,
 787,16.037059,0.04993,67371008,F,F,,HS CAN,,110,F,F,D,91,43,DE,AA,60,1F,B2,,
 788,16.070421,0.03336,67371008,F,F,,MS CAN,,123,F,F,23,23,23,C7,DF,,,,,
 789,16.073766,0.00335,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 790,16.081302,0.00754,67371008,F,F,,SW CAN,,240,F,F,45,34,53,CF,,,,,,
 791,16.083618,0.00232,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,21,23,3,
 792,16.087891,0.00427,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,5,42,
 793,16.100893,0.01300,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,3B,FA,
 794,16.119640,0.01875,67371008,F,F,,HS CAN,,110,F,F,34,9D,63,3E,9E,5C,74,66,,
 795,16.192005,0.07236,67371008,F,F,,MS CAN,,123,F,F,23,23,23,4E,D,,,,,
 796,16.197907,0.00590,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 797,16.209704,0.01180,67371008,F,F,,HS CAN,,110,F,F,5E,F2,D,E8,C9,F6,6C,C4,,
 798,16.218546,0.00884,67371008,F,F,,SW CAN,,240,F,F,45,34,53,85,,,,,,
 799,16.221922,0.00338,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,88,23,0,
 800,16.225208,0.00329,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,18,50,
 801,16.296224,0.07102,67371008,F,F,,HS CAN,,110,F,F,29,9C,AE,E2,F9,C8,93,3D,,
 802,16.359915,0.06369,67371008,F,F,,MS CAN,,123,F,F,23,23,23,66,69,,,,,
 803,16.360478,0.00056,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,E,CD,
 804,16.366298,0.00582,67371008,F,F,,HS CAN,,110,F,F,EC,B0,A5,75,AC,7,27,A3,,
